2015-04-23,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-24,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-25,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-26,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-27,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-28,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-29,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-04-30,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-01,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-02,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-03,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-04,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-05,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-06,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-07,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-08,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-09,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-10,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-11,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-12,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-13,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-14,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-15,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-16,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-17,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-18,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-19,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-20,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-21,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-22,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-23,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-24,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
2015-05-25,49817,52988,76078,95767,96092,96607,110094,116544,75760,95851,154645,126482,82327,116915,149721,191072,138272,82684,145778,102067,120789,178847,244787,218942,137662
